GENE	BF
SPATC1L	-5.831
SPATS1	-3.067
SPATS2	-3.826
SPATS2L	-10.744
SPC24	6.464
SPC25	8.593
SPCS1	-3.208
SPCS2	4.268
SPCS3	1.415
SPDEF	-6.013
SPDL1	5.573
SPDYA	-3.399
SPDYC	0.891
SPDYE1	-2.384
SPDYE3	-9.577
SPDYE4	-6.916
SPECC1	-7.959
SPECC1L	-0.211
SPEF1	-2.187
SPEF2	-8.232
SPEG	-10.259
SPEM1	-9.734
SPEN	5.632
SPERT	-4.046
SPESP1	-2.330
SPG11	-9.145
SPG20	-4.665
SPG20OS	-4.405
SPG21	-9.843
SPG7	-4.227
SPHK1	-6.482
SPHK2	1.427
SPHKAP	-11.487
SPI1	-0.900
SPIB	-8.003
SPIC	-7.518
SPICE1	-8.382
SPIDR	-3.345
SPIN1	-8.890
SPIN3	-3.800
SPIN4	-5.115
SPINK1	-10.426
SPINK13	-9.475
SPINK14	-10.005
SPINK2	-10.767
SPINK4	-3.766
SPINK5	-2.491
SPINK6	-8.235
SPINK7	-8.352
SPINK8	-14.404
SPINK9	-9.404
SPINT1	-2.800
SPINT2	-6.928
SPINT3	-8.988
SPINT4	-4.038
SPIRE1	-5.697
SPIRE2	1.990
SPN	-0.380
SPNS1	-2.425
SPNS2	-10.555
SPNS3	-6.641
SPO11	-10.511
SPOCD1	-5.822
SPOCK1	-9.119
SPOCK2	-0.384
SPOCK3	-9.023
SPON2	-3.301
SPOP	-9.638
SPOPL	-12.504
SPP1	-7.699
SPP2	-3.223
SPPL2A	-11.125
SPPL2C	2.722
SPPL3	-2.082
SPR	-10.747
SPRED1	-11.887
SPRED2	-10.472
SPRED3	-4.566
SPRN	-8.118
SPRR2G	-9.840
SPRR3	-7.082
SPRR4	-11.170
SPRTN	-6.804
SPRY1	-10.721
SPRY2	-9.997
SPRY4	-3.968
SPRYD3	-0.111
SPRYD7	-3.020
SPSB1	-8.346
SPSB2	-5.148
SPSB3	-2.672
SPSB4	-12.995
SPTA1	-12.524
SPTAN1	-6.500
SPTB	-6.671
SPTBN1	-7.929
SPTBN2	-4.000
SPTBN4	-4.312
SPTBN5	-6.090
SPTLC1	10.009
SPTLC2	2.052
SPTLC3	-9.653
SPTSSA	0.835
SPTSSB	-14.834
SPTY2D1	-3.451
SPZ1	-7.109
SQLE	-8.440
SQRDL	-9.449
SQSTM1	-0.033
SRA1	1.211
SRBD1	12.076
SRC	0.863
SRCAP	-4.204
SRCIN1	-10.844
SRCRB4D	-6.542
SRD5A1	-0.265
SRD5A3	0.299
SREBF1	-0.180
SREBF2	-11.384
SREK1	11.070
SREK1IP1	1.571
SRF	6.774
SRFBP1	1.263
SRGAP1	-10.279
SRGAP3	-4.106
SRGN	-6.516
SRI	-11.267
SRL	3.110
SRM	-0.616
SRMS	-8.301
SRP14	7.873
SRP19	4.673
SRP54	4.909
SRP68	9.433
SRP72	2.750
SRP9	18.929
SRPK1	-6.762
SRPK2	-8.527
SRPK3	-9.924
SRPR	4.215
SRPRB	5.793
SRPX	-10.536
SRPX2	-6.150
SRR	-8.781
SRRD	-1.905
SRRM1	10.426
SRRM2	-0.212
SRRM3	-6.673
SRRM4	-7.201
SRRM5	-9.706
SRRT	-5.096
SRSF1	13.763
SRSF10	-4.036
SRSF11	4.145
SRSF12	-12.593
SRSF2	-0.700
SRSF3	12.817
SRSF4	-7.848
SRSF5	-7.195
SRSF6	5.636
SRSF7	-4.753
SRSF9	-3.718
SRXN1	-2.333
SRY	-11.808
SS18	-0.152
SS18L1	-2.148
SS18L2	16.641
SSB	4.786
SSBP1	-7.594
SSBP2	-4.391
SSBP3	-2.022
SSBP3-AS1	-12.718
SSBP4	7.489
SSC5D	-5.478
SSFA2	-5.484
SSH1	-6.873
SSH2	-7.398
SSH3	-3.441
SSMEM1	-9.304
SSNA1	-12.756
SSPN	-11.409
SSR1	-8.153
SSR2	0.777
SSR3	-2.269
SSR4	-5.632
SSRP1	19.577
SSSCA1	0.720
SST	-10.399
SSTR1	-10.373
SSTR2	-8.924
SSTR3	-1.913
SSTR4	-11.462
SSTR5	-4.139
SSU72	13.079
SSUH2	-14.021
SSX1	-7.980
SSX2IP	-11.960
SSX5	-2.748
SSX7	-4.006
ST13	-6.344
ST14	-16.247
ST18	-7.984
ST3GAL1	-2.809
ST3GAL2	-9.239
ST3GAL3	-6.028
ST3GAL4	-12.607
ST3GAL5	-8.521
ST3GAL6	-6.630
ST5	-5.643
ST6GAL1	-3.350
ST6GAL2	-6.622
ST6GALNAC1	-6.480
ST6GALNAC2	-5.594
ST6GALNAC3	-9.739
ST6GALNAC4	-1.127
ST6GALNAC5	-5.779
ST6GALNAC6	-9.754
ST7	-15.598
ST7-OT4	-7.578
ST7L	-7.253
ST8SIA1	-5.069
ST8SIA2	-16.571
ST8SIA3	-6.016
ST8SIA4	-1.659
ST8SIA5	-5.112
ST8SIA6	-8.117
STAB1	-4.117
STAB2	-8.754
STAC	-10.907
STAC2	-7.623
STAC3	-2.811
STAG1	-13.232
STAG2	-12.034
STAG3	-4.241
STAM	-7.756
STAM2	-10.260
STAMBP	-6.745
STAMBPL1	-10.924
STAP1	-11.991
STAP2	-1.346
STAR	-7.139
STARD10	-1.668
STARD13	0.316
STARD3	-9.883
STARD3NL	-10.474
STARD4	-1.995
STARD5	-10.726
STARD6	-12.262
STARD7	-1.582
STARD8	-9.731
STARD9	-6.255
STAT1	-1.659
STAT2	-6.035
STAT3	-8.543
STAT4	-11.124
STAT5A	-5.483
STAT5B	-3.430
STAT6	1.311
STATH	-10.264
STAU1	-8.083
STAU2	-4.080
STC1	-9.205
STC2	-9.036
STEAP1B	-9.789
STEAP2	-3.489
STEAP3	-6.575
STEAP4	-10.251
STH	-3.760
STIL	6.475
STIM1	-10.406
STIP1	-4.324
STK10	-4.444
STK11	2.737
STK11IP	-8.147
STK16	-3.471
STK17A	1.195
STK17B	-8.728
STK19	-7.700
STK24	-16.553
STK25	-13.578
STK3	-5.339
STK31	-9.755
STK32A	-5.548
STK32B	0.134
STK32C	-10.584
STK33	-7.516
STK35	-5.241
STK36	-5.695
STK38	-19.078
STK38L	-14.785
STK39	-11.793
STK4	-1.720
STK40	-7.240
STMN1	-8.422
STMN2	-4.133
STMN3	-6.422
STMN4	-9.533
STOM	-5.269
STOML1	-7.345
STOML2	-2.832
STOML3	-8.818
STON1	0.487
STON2	-13.787
STOX1	-4.962
STOX2	-8.810
STPG1	-4.563
STPG2	-3.688
STRA13	-8.343
STRA6	-10.619
STRA8	-5.623
STRADA	-3.168
STRADB	0.569
STRAP	17.408
STRBP	-11.809
STRC	-9.060
STRIP1	-1.933
STRIP2	-7.161
STRN	-1.748
STRN3	-1.071
STRN4	-2.729
STS	-6.763
STT3A	1.680
STT3B	0.226
STUB1	5.717
STX10	-6.087
STX11	-11.256
STX12	-5.913
STX16	-7.975
STX17	-13.064
STX18	3.233
STX19	-6.991
STX1A	-8.798
STX1B	-5.865
STX2	-9.385
STX3	-5.697
STX4	-8.412
STX5	6.135
STX6	-10.467
STX7	-7.889
STX8	-5.591
STXBP1	-8.443
STXBP2	-6.828
STXBP3	-10.575
STXBP4	-6.443
STXBP5	-10.025
STXBP5L	-6.285
STXBP6	-16.712
STYK1	-5.249
STYX	-3.163
STYXL1	-6.813
SUB1	5.082
SUCLA2	-7.645
SUCLG1	-7.492
SUCLG2	-3.533
SUCNR1	-10.124
SUCO	-5.995
SUDS3	5.511
SUFU	-11.740
SUGP1	6.267
SUGP2	1.150
SUGT1	6.492
SULF1	-6.972
SULF2	-11.256
SULT1A1	-7.634
SULT1A2	-12.922
SULT1B1	-12.673
SULT1C2	-7.783
SULT1C3	-12.711
SULT1C4	-9.556
SULT1E1	-6.872
SULT2A1	-7.235
SULT2B1	-7.041
SULT4A1	-10.780
SULT6B1	-8.945
SUMF1	-8.468
SUMF2	-4.456
SUMO1	-3.796
SUMO2	2.147
SUMO3	-9.292
SUMO4	-7.729
SUN1	-7.868
SUN2	-8.854
SUN3	-10.528
SUN5	-8.676
SUOX	1.371
SUPT16H	16.319
SUPT20H	-9.910
SUPT3H	-6.326
SUPT4H1	-1.139
SUPT5H	8.863
SUPT6H	9.774
SUPT7L	-19.643
SUPV3L1	-1.150
SURF1	-2.518
SURF2	3.755
SURF4	2.032
SURF6	2.098
SUSD1	-4.722
SUSD2	-10.495
SUSD3	-4.725
SUSD4	-10.837
SUSD5	-2.574
SUV39H1	0.888
SUV39H2	-7.506
SUV420H1	3.150
SUV420H2	-10.148
SUZ12	-1.588
SV2A	-9.776
SV2B	-11.489
SV2C	-12.367
SVEP1	-10.740
SVIL	-13.982
SVIP	-2.772
SVOPL	-6.258
SWAP70	-9.551
SWSAP1	-12.813
SWT1	-8.668
SYAP1	-6.549
SYBU	-10.759
SYCE1	-10.026
SYCE1L	-8.315
SYCE2	-9.083
SYCE3	-8.051
SYCN	-5.938
SYCP1	-8.294
SYCP2	-7.853
SYCP2L	-10.516
SYCP3	-14.968
SYDE1	-11.677
SYDE2	-2.987
SYF2	5.369
SYK	-5.420
SYMPK	6.294
SYN1	-1.995
SYN3	-12.792
SYNC	-12.970
SYNCRIP	-1.149
SYNDIG1	-11.853
SYNDIG1L	-1.563
SYNE1	-7.155
SYNE2	-11.684
SYNE3	-13.373
SYNE4	-5.614
SYNGAP1	-2.353
SYNGR1	-4.953
SYNGR2	-13.314
SYNGR3	4.267
SYNGR4	-7.312
SYNJ1	-14.031
SYNJ2	-5.609
SYNJ2BP	-10.288
SYNM	-6.821
SYNPO	-3.795
SYNPO2	-11.017
SYNPO2L	0.209
SYNPR	-14.115
SYNRG	-8.232
SYP	-10.196
SYPL1	-13.806
SYPL2	-7.949
SYS1	15.076
SYT1	-5.953
SYT10	-13.119
SYT11	-0.148
SYT12	-3.514
SYT13	-10.155
SYT14	-5.521
SYT15	-10.958
SYT16	-11.157
SYT17	-6.177
SYT2	-9.802
SYT3	-3.666
SYT4	-10.222
SYT5	-11.663
SYT6	-7.212
SYT7	-6.375
SYT8	0.513
SYT9	-12.251
SYTL1	-8.886
SYTL2	-12.223
SYTL3	-15.605
SYTL4	-9.823
SYTL5	-10.792
SYVN1	2.129
SZRD1	-8.012
SZT2	-9.715
T	-9.226
TAAR1	-14.205
TAAR2	-10.153
TAAR5	-9.676
TAAR6	-9.865
TAAR8	-10.456
TAB1	-10.406
TAB2	-10.060
TAB3	-7.202
TAC1	-15.831
TAC3	-3.408
TAC4	-10.997
TACC1	-6.288
TACC2	-5.273
TACC3	5.877
TACO1	-6.032
TACR1	-9.555
TACR2	-1.323
TACR3	-7.122
TACSTD2	-13.153
TADA1	-2.191
TADA2A	12.722
TADA2B	-12.170
TADA3	-0.640
TAF1	-6.800
TAF10	2.039
TAF11	-3.692
TAF12	-0.357
TAF13	-3.924
TAF15	10.145
TAF1A	3.819
TAF1B	9.770
TAF1C	13.097
TAF1D	-3.935
TAF1L	1.404
TAF2	9.938
TAF3	8.057
TAF4	-1.462
TAF4B	-6.812
TAF5	9.249
TAF5L	-10.201
TAF6	13.121
TAF6L	0.213
TAF7	9.698
TAF7L	-8.319
TAF8	0.709
TAF9	2.213
TAF9B	-2.860
TAGAP	-10.503
TAGLN	-7.263
TAGLN2	2.193
TAGLN3	-7.521
TAL1	-7.326
TAL2	-6.128
TALDO1	-4.108
TAMM41	12.796
TANC1	-10.545
TANC2	-15.959
TANGO2	-6.459
TANGO6	5.666
TANK	0.959
TAOK1	-34.092
TAOK2	-14.212
TAOK3	-10.619
TAP1	-1.766
TAP2	-7.283
TAPBP	-12.923
TAPBPL	-4.614
TAPT1	-5.074
TARBP1	-8.718
TARBP2	1.957
TARDBP	22.648
TARM1	-12.260
TARS	11.584
TARS2	7.911
TARSL2	-3.525
TAS1R1	-6.263
TAS1R2	-8.624
TAS1R3	-5.178
TAS2R1	-0.881
TAS2R10	-6.282
TAS2R13	-2.414
TAS2R14	-0.515
TAS2R16	-6.720
TAS2R19	-4.068
TAS2R3	-10.417
TAS2R30	1.365
TAS2R31	-2.741
TAS2R38	-14.647
TAS2R39	-7.988
TAS2R4	-7.246
TAS2R40	-8.653
TAS2R41	-7.103
TAS2R42	-11.823
TAS2R43	-5.626
TAS2R46	-6.304
TAS2R5	-6.175
TAS2R50	-9.142
TAS2R60	-8.920
TAS2R7	-10.677
TAS2R8	-16.679
TAS2R9	-13.652
TASP1	-6.421
TAT	-8.135
TATDN1	-0.892
TATDN2	-1.570
TATDN3	-10.071
TAX1BP1	-5.359
TAX1BP3	-7.087
TAZ	-6.398
TBATA	-7.477
TBC1D1	-6.733
TBC1D10A	-5.733
TBC1D10B	1.261
TBC1D10C	-8.534
TBC1D12	4.194
TBC1D13	-6.768
TBC1D14	-11.042
TBC1D15	-11.806
TBC1D16	-11.243
TBC1D17	-5.144
TBC1D19	-12.630
TBC1D2	-4.984
TBC1D20	-13.520
TBC1D21	-4.557
TBC1D22A	-9.754
TBC1D22B	-2.854
TBC1D23	1.083
TBC1D24	-6.077
TBC1D25	-11.843
TBC1D28	-10.041
TBC1D29	-5.490
TBC1D2B	-9.987
TBC1D30	-5.870
TBC1D31	-8.552
TBC1D32	-10.349
TBC1D4	-7.302
TBC1D5	-10.064
TBC1D7	-11.811
TBC1D8	-3.936
TBC1D8B	-11.588
TBC1D9	-7.861
TBC1D9B	-4.489
TBCA	13.071
TBCB	8.106
TBCC	11.426
TBCCD1	0.099
TBCD	-3.539
TBCE	0.805
TBCEL	-1.596
TBCK	-6.137
TBK1	-2.009
TBKBP1	0.611
TBL1X	-6.406
TBL1XR1	3.224
TBL1Y	-18.083
TBL2	4.232
TBL3	15.699
TBP	8.642
TBPL1	6.228
TBPL2	1.372
TBR1	-13.191
TBRG1	-13.780
TBRG4	-0.585
TBX1	-9.306
TBX10	-3.163
TBX15	-8.990
TBX18	-8.929
TBX19	-8.252
TBX2	-6.982
TBX20	-3.332
TBX21	-6.680
TBX22	-12.853
TBX3	-5.464
TBX4	-7.509
TBX5	-8.915
TBX6	-3.217
TBXA2R	-2.818
TBXAS1	-9.463
TC2N	-11.344
TCAIM	0.877
TCAP	-10.190
TCEA1	-0.855
TCEA2	-2.140
TCEA3	-9.048
TCEAL1	-10.353
TCEAL2	-10.182
TCEAL4	-9.186
TCEAL5	-9.502
TCEAL7	-15.430
TCEAL8	-9.798
TCEANC	-13.635
TCEANC2	-6.267
TCEB2	16.426
TCEB3	-2.908
TCEB3B	-2.492
TCERG1	-4.656
TCERG1L	-9.241
TCF12	-5.514
TCF15	-7.242
TCF19	-8.732
TCF20	-6.086
TCF21	-9.842
TCF23	-7.075
TCF24	-9.333
TCF25	2.743
TCF3	-9.856
TCF4	-8.471
TCF7	-2.472
TCF7L1	-1.887
TCF7L2	-6.598
TCFL5	9.356
TCHH	-6.116
TCHHL1	-14.993
TCHP	-6.427
TCIRG1	0.071
TCL1A	-10.322
TCL1B	-10.358
TCN1	-2.408
TCN2	-5.794
TCOF1	11.627
TCP1	15.465
TCP10L	-8.723
TCP11	-8.936
TCP11L1	-1.707
TCP11L2	-7.888
TCTA	-8.040
TCTE1	-6.576
TCTE3	-8.113
TCTEX1D1	-9.345
TCTEX1D2	-15.075
TCTN1	-1.046
TCTN2	0.834
TCTN3	-6.925
TDG	9.013
TDGF1	-4.385
TDO2	-2.823
TDP1	-8.809
TDP2	-3.519
TDRD1	-4.139
TDRD10	-8.911
TDRD12	-8.707
TDRD15	-11.326
TDRD3	-7.659
TDRD5	-12.929
TDRD6	-12.517
TDRD7	-9.259
TDRD9	-15.256
TDRKH	-7.146
TDRP	-4.511
TEAD1	16.667
TEAD2	-10.129
TEAD3	-1.269
TEAD4	-1.541
TEC	-7.425
TECPR1	-6.017
TECPR2	-5.070
TECR	1.699
TECRL	-6.126
TECTA	-10.318
TECTB	-0.724
TEDDM1	-9.269
TEF	-9.935
TEFM	-1.893
TEK	-12.187
TEKT1	-8.475
TEKT2	-9.344
TEKT3	-7.794
TEKT4	0.354
TEKT5	-5.200
TELO2	6.338
TEN1	4.338
TENC1	-2.837
TENM1	-13.708
TENM2	-3.758
TENM3	-9.516
TENM4	-7.249
TEP1	-9.732
TEPP	-6.541
TERF1	2.193
TERF2	12.336
TERF2IP	-4.622
TERT	7.191
TES	-3.173
TESC	-9.165
TESK1	-8.426
TESK2	-8.312
TESPA1	-5.150
TET1	-2.509
TET2	-11.199
TET3	-3.782
TEX10	4.693
TEX101	-9.669
TEX11	-11.040
TEX12	-6.095
TEX13A	-15.312
TEX13B	-8.042
TEX14	-11.611
TEX15	-6.898
TEX19	-5.504
TEX2	-11.205
TEX22	-8.563
TEX26	-13.726
TEX261	-10.161
TEX264	-5.956
TEX29	-8.741
TEX30	-15.321
TEX33	-9.403
TEX35	-0.916
TEX36	-9.261
TEX37	-1.197
TEX38	-7.001
TEX40	5.314
TEX9	-6.982
TF	-9.164
TFAM	-3.402
TFAP2A	-1.691
TFAP2B	-7.622
TFAP2C	-9.006
TFAP2E	-5.554
TFAP4	-2.153
TFB1M	-6.934
TFB2M	5.780
TFCP2	-11.173
TFCP2L1	-14.908
TFDP1	2.935
TFDP2	-7.984
TFDP3	-11.502
TFE3	-12.286
TFEB	-7.281
TFEC	-8.181
TFF1	-7.285
TFF2	-9.511
TFF3	-9.339
TFG	-2.257
TFIP11	5.423
TFPI	-7.349
TFPI2	-6.803
TFPT	-8.032
TFR2	-3.812
TFRC	-8.935
TG	-10.535
TGDS	-8.918
TGFA	-12.562
TGFB1	-7.887
TGFB1I1	-4.484
TGFB2	-0.813
TGFB3	-15.868
TGFBI	-7.859
TGFBR1	-16.617
TGFBR2	-11.949
TGFBR3	-12.445
TGFBR3L	-5.066
TGFBRAP1	-0.382
TGIF1	-3.090
TGIF2	-7.147
TGIF2LX	-2.188
TGM1	-11.518
TGM2	-7.673
TGM3	-11.168
TGM4	-7.329
TGM5	-7.942
TGM6	-7.269
TGM7	-7.943
TGOLN2	0.830
TGS1	4.492
TH	-3.697
THADA	-11.826
THAP1	14.910
THAP10	-7.470
THAP11	-0.766
THAP2	-7.935
THAP3	-5.930
THAP4	-1.893
THAP5	2.782
THAP6	-6.621
THAP7	-9.671
THAP8	-7.570
THAP9	-9.069
THBD	-10.448
THBS1	-10.607
THBS2	-9.727
THBS3	-5.346
THBS4	-1.556
THEG	-10.390
THEGL	-7.895
THEM4	-4.672
THEM5	-7.769
THEM6	-7.381
THEMIS	-7.411
THEMIS2	-5.428
THG1L	14.896
THNSL1	-11.637
THNSL2	-4.103
THOC1	15.210
THOC2	18.740
THOC5	1.345
THOC6	-2.734
THOC7	13.989
THOP1	-5.736
THPO	-5.912
THRA	4.389
THRAP3	-6.836
THRB	-3.404
THRSP	-5.732
THSD1	-7.325
THSD4	-11.135
THSD7A	-9.368
THSD7B	-4.248
THTPA	-7.232
THUMPD1	-0.833
THUMPD2	-11.312
THUMPD3	-11.227
THY1	-9.289
THYN1	-5.280
TIA1	-7.320
TIAL1	6.687
TIAM1	-5.067
TIAM2	-12.603
TICAM1	-7.542
TICRR	7.228
TIE1	-11.910
TIFA	-13.096
TIFAB	8.735
TIGD1	-4.620
TIGD2	-3.109
TIGD3	-3.660
TIGD4	-9.836
TIGD5	5.093
TIGD6	2.847
TIGD7	-6.918
TIGIT	-5.938
TIMD4	-8.932
TIMELESS	7.315
TIMM10	13.127
TIMM10B	-11.828
TIMM13	12.710
TIMM17A	-6.262
TIMM17B	-6.586
TIMM21	-2.137
TIMM22	9.649
TIMM23	13.717
TIMM44	6.614
TIMM50	-0.694
TIMM8A	-6.987
TIMM8B	5.564
TIMM9	-5.312
TIMMDC1	-7.022
TIMP1	-8.974
TIMP2	-1.731
TIMP3	-14.647
TIMP4	3.366
TINAG	-16.047
TINAGL1	-7.085
TINF2	9.622
TIPARP	8.933
TIPIN	8.461
TIPRL	-0.050
TIRAP	-6.648
TJAP1	-7.619
TJP1	-1.197
TJP2	-7.254
TJP3	-4.428
TK1	-5.642
TK2	-15.059
TKT	-1.685
TKTL1	-8.608
TKTL2	-10.868
TLCD1	-1.464
TLCD2	-1.328
TLDC1	2.443
TLDC2	-7.797
TLE1	-6.172
TLE2	-2.094
TLE3	-4.620
TLE4	-6.721
TLE6	-11.957
TLK1	1.486
TLK2	6.087
TLL1	-7.577
TLL2	-6.248
TLN1	1.354
TLN2	-7.150
TLR1	-13.983
TLR10	-9.276
TLR2	-3.352
TLR3	-10.535
TLR4	-10.329
TLR6	-11.555
TLR7	-13.693
TLR8	-12.707
TLR9	-7.555
TLX1	-9.393
TLX1NB	-10.443
TLX2	-4.264
TLX3	-7.137
TM2D1	-16.456
TM2D2	-5.732
TM2D3	-8.375
TM4SF1	-9.302
TM4SF18	-10.325
TM4SF19	-8.825
TM4SF20	-12.149
TM4SF4	-12.339
TM4SF5	-5.949
TM6SF1	-5.970
TM6SF2	-2.583
TM7SF2	-2.777
TM7SF3	-2.963
TM9SF1	-10.908
TM9SF2	-5.772
TM9SF3	3.339
TM9SF4	-4.818
TMA16	4.789
TMA7	-3.165
TMBIM1	-3.570
TMBIM4	-8.800
TMBIM6	-12.904
TMC1	-6.351
TMC2	-10.416
TMC3	-8.969
TMC4	-5.259
TMC5	-1.209
TMC6	-9.086
TMC7	-3.903
TMC8	-9.947
TMCC1	-3.508
TMCC2	-5.764
TMCC3	-7.988
TMCO1	-10.445
TMCO2	-16.054
TMCO3	-11.116
TMCO4	-12.229
TMCO5A	-11.808
TMCO6	-5.484
TMED1	-11.967
TMED10	-1.034
TMED2	4.527
TMED3	-8.157
TMED4	-8.601
TMED5	-10.907
TMED6	-8.451
TMED7	-6.355
TMED8	-8.252
TMED9	-0.703
TMEFF1	1.789
TMEFF2	-18.010
TMEM100	-7.563
TMEM101	-5.063
TMEM102	-3.076
TMEM104	-5.388
TMEM105	-9.254
TMEM106A	-9.153
TMEM106B	2.021
TMEM106C	-5.799
TMEM107	-4.393
TMEM108	-9.388
TMEM109	-9.884
TMEM11	-4.337
TMEM115	-8.095
TMEM116	-5.576
TMEM117	-14.081
TMEM119	-5.923
TMEM120B	-3.795
TMEM121	-7.163
TMEM123	-10.840
TMEM125	-10.653
TMEM126A	-6.724
TMEM126B	-7.584
TMEM127	-9.133
TMEM128	-11.777
TMEM129	-6.902
TMEM130	-1.327
TMEM131	-2.720
TMEM132A	-6.460
TMEM132B	-7.177
TMEM132C	-10.309
TMEM132D	-9.124
TMEM132E	-9.289
TMEM133	-6.272
TMEM134	-10.130
TMEM135	-6.907
TMEM136	-9.199
TMEM138	-12.415
TMEM139	-5.556
TMEM140	-1.938
TMEM141	-5.636
TMEM143	-5.482
TMEM144	-3.996
TMEM145	-6.322
TMEM147	-7.473
TMEM14A	-3.620
TMEM14B	-12.703
TMEM14C	-2.816
TMEM14E	-6.833
TMEM150A	-8.802
TMEM150B	-11.137
TMEM150C	-7.544
TMEM151A	8.107
TMEM151B	-8.279
TMEM154	-14.358
TMEM155	-2.645
TMEM156	-14.422
TMEM158	-7.341
TMEM159	-10.551
TMEM160	-4.589
TMEM161A	-2.881
TMEM161B	-6.507
TMEM163	-7.334
TMEM164	-11.332
TMEM165	-6.161
TMEM167A	-0.535
TMEM167B	-4.085
TMEM168	-2.379
TMEM169	-11.370
TMEM17	-11.765
TMEM170A	-13.755
TMEM170B	-0.372
TMEM171	-8.650
TMEM173	-8.558
TMEM174	-3.847
TMEM175	-1.147
TMEM176A	-8.590
TMEM176B	-4.589
TMEM177	-5.337
TMEM178A	-8.141
TMEM178B	-12.413
TMEM179	-7.925
TMEM179B	-8.822
TMEM18	-1.598
TMEM180	-4.399
TMEM181	-5.746
TMEM182	-5.884
TMEM183A	1.302
TMEM184A	-1.157
TMEM184B	-11.501
TMEM184C	-11.070
TMEM185A	-8.201
TMEM185B	-8.455
TMEM186	-3.904
TMEM187	-10.188
TMEM189	-6.537
TMEM19	0.153
TMEM190	-16.184
TMEM192	-8.081
TMEM194A	-12.885
TMEM194B	-4.585
TMEM196	-11.344
TMEM198	-9.083
TMEM199	-2.720
TMEM2	-4.548
TMEM200A	-13.864
TMEM200B	-4.616
TMEM200C	-9.158
TMEM201	-8.967
TMEM202	-6.581
TMEM203	-8.199
TMEM204	6.728
TMEM205	-2.259
TMEM206	-9.613
TMEM207	-12.142
TMEM208	-9.117
TMEM209	-10.666
TMEM210	-4.400
TMEM211	-14.054
TMEM212	-12.979
TMEM213	-14.082
TMEM214	-2.285
TMEM215	-10.169
TMEM216	-3.592
TMEM217	-5.772
TMEM218	-12.037
TMEM219	-5.738
TMEM220	-5.411
TMEM221	-7.039
TMEM222	-13.277
TMEM223	-0.416
TMEM225	-8.453
TMEM229A	-9.231
TMEM229B	-12.087
TMEM230	7.409
TMEM231	-9.888
TMEM232	-15.313
TMEM233	-6.131
TMEM234	-5.707
TMEM235	-6.522
TMEM236	-8.095
TMEM237	-2.599
TMEM238	-11.985
TMEM239	-3.374
TMEM240	3.021
TMEM241	-8.966
TMEM242	-4.322
TMEM243	-10.323
TMEM244	-7.628
TMEM245	-11.949
TMEM246	-7.598
TMEM248	3.145
TMEM249	1.347
TMEM25	-0.494
TMEM251	-2.323
TMEM252	-6.114
TMEM253	-2.774
TMEM254	-5.277
TMEM255A	-9.025
TMEM255B	-6.624
TMEM256	-8.730
TMEM256-PLSCR3	-9.026
TMEM257	-9.648
TMEM258	19.476
TMEM259	2.905
TMEM26	-2.407
TMEM260	-9.754
TMEM261	-10.107
TMEM27	-8.719
TMEM30A	0.095
TMEM30B	-5.032
TMEM31	-8.781
TMEM33	-8.038
TMEM35	-11.861
TMEM37	-11.708
TMEM38A	-9.515
TMEM38B	-13.082
TMEM39A	-3.497
TMEM39B	-5.841
TMEM40	0.702
TMEM41A	-2.277
TMEM41B	-3.708
TMEM42	-11.094
TMEM43	-9.811
TMEM44	-4.527
TMEM45A	-11.064
TMEM45B	-13.751
TMEM47	-8.821
TMEM5	-10.773
TMEM50A	-10.433
TMEM50B	-4.306
TMEM51	-10.207
TMEM52	6.517
TMEM52B	-6.373
TMEM53	-1.447
TMEM54	-12.866
TMEM55A	-3.176
TMEM55B	-14.193
TMEM56	-9.493
TMEM57	-4.267
TMEM59	-13.225
TMEM59L	-8.712
TMEM60	-4.617
TMEM61	-6.088
TMEM62	-8.768
TMEM63A	-7.427
TMEM63B	1.420
TMEM63C	-6.730
TMEM64	-7.831
TMEM65	-12.617
TMEM66	-4.752
TMEM67	-8.685
TMEM68	-8.805
TMEM69	2.878
TMEM70	-9.596
TMEM71	-11.583
TMEM74	-4.682
TMEM74B	-3.172
TMEM78	-2.407
TMEM79	-10.029
TMEM80	-4.442
TMEM81	-6.205
TMEM86A	-8.624
TMEM86B	-12.785
TMEM87A	-10.360
TMEM87B	-8.561
TMEM88	-3.521
TMEM88B	-6.842
TMEM89	-6.172
TMEM8A	-3.381
TMEM8B	-9.251
TMEM8C	-2.574
TMEM9	-8.099
TMEM91	-11.124
TMEM92	6.090
TMEM95	-15.259
TMEM97	-15.107
TMEM98	-7.908
TMEM99	-7.769
TMEM9B	-9.047
TMF1	-9.709
TMIE	-5.932
TMIGD1	-8.671
TMIGD2	-8.246
TMLHE	-5.895
TMOD1	-4.893
TMOD2	-11.942
TMOD3	-10.322
TMPO	-5.807
TMPPE	-0.978
TMPRSS11A	-8.626
TMPRSS11B	-9.556
TMPRSS11D	-5.819
TMPRSS11E	-9.307
TMPRSS11F	-7.606
TMPRSS12	-3.053
TMPRSS13	-4.800
TMPRSS15	-11.828
TMPRSS2	-1.272
TMPRSS3	-11.236
TMPRSS4	-6.092
TMPRSS5	-12.940
TMPRSS6	-6.526
TMPRSS7	-5.152
TMPRSS9	-10.495
TMSB10	-2.693
TMSB4X	-3.424
TMSB4Y	-9.755
TMTC1	-4.114
TMTC2	-8.802
